"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
113,"1","","2025-02-26T20:00:21.108289Z",113,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214150_436-0013.jpeg",1.297,"2025-02-26T20:00:21.108310Z"
114,"1","click","2025-02-26T20:00:23.192606Z",114,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214150_436-0014.jpeg",1.808,"2025-02-26T20:00:23.192632Z"
115,"1","","2025-02-26T20:00:25.951160Z",115,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214150_436-0015.jpeg",2.486,"2025-02-26T20:00:25.951184Z"
116,"1","click","2025-02-26T20:00:28.360157Z",116,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214150_436-0016.jpeg",2.14,"2025-02-26T20:00:28.360181Z"
117,"1","","2025-02-26T20:00:30.142752Z",117,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214150_436-0017.jpeg",1.524,"2025-02-26T20:00:30.142774Z"
118,"1","","2025-02-26T20:00:31.973377Z",118,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214150_436-0018.jpeg",1.576,"2025-02-26T20:00:31.973398Z"
119,"1","click","2025-02-26T20:00:35.495889Z",119,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214150_436-0019.jpeg",3.26,"2025-02-26T20:00:35.495913Z"
120,"1","","2025-02-26T20:00:36.867576Z",120,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214150_436-0020.jpeg",1.095,"2025-02-26T20:00:36.867610Z"
121,"1","click","2025-02-26T20:00:38.274863Z",121,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0001.jpeg",1.145,"2025-02-26T20:00:38.274885Z"
122,"1","","2025-02-26T20:00:40.356874Z",122,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0002.jpeg",1.83,"2025-02-26T20:00:40.356898Z"
123,"1","click","2025-02-26T20:00:41.844684Z",123,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0003.jpeg",1.219,"2025-02-26T20:00:41.844706Z"
124,"1","","2025-02-26T20:00:43.400627Z",124,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0004.jpeg",1.291,"2025-02-26T20:00:43.400650Z"
125,"1","click","2025-02-26T20:00:45.516311Z",125,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0005.jpeg",1.741,"2025-02-26T20:00:45.516337Z"
126,"1","","2025-02-26T20:00:47.071628Z",126,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0006.jpeg",1.283,"2025-02-26T20:00:47.071658Z"
127,"1","","2025-02-26T20:00:48.435639Z",127,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0007.jpeg",1.116,"2025-02-26T20:00:48.435664Z"
128,"1","click","2025-02-26T20:00:51.709878Z",128,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0008.jpeg",3.005,"2025-02-26T20:00:51.709899Z"
129,"1","","2025-02-26T20:00:54.042922Z",129,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0009.jpeg",2.058,"2025-02-26T20:00:54.042948Z"
130,"1","click","2025-02-26T20:00:58.424352Z",130,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0010.jpeg",4.119,"2025-02-26T20:00:58.424373Z"
131,"1","","2025-02-26T20:00:59.620529Z",131,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0011.jpeg",0.914,"2025-02-26T20:00:59.620555Z"
132,"1","click","2025-02-26T20:01:02.094030Z",132,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0012.jpeg",2.195,"2025-02-26T20:01:02.094054Z"
133,"1","","2025-02-26T20:01:04.502205Z",133,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0013.jpeg",2.142,"2025-02-26T20:01:04.502229Z"
134,"1","click","2025-02-26T20:01:06.625966Z",134,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0014.jpeg",1.852,"2025-02-26T20:01:06.625990Z"
135,"1","","2025-02-26T20:01:07.822293Z",135,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0015.jpeg",0.929,"2025-02-26T20:01:07.822316Z"
136,"1","click","2025-02-26T20:01:14.459056Z",136,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0016.jpeg",6.369,"2025-02-26T20:01:14.459078Z"
137,"1","","2025-02-26T20:01:15.939429Z",137,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0017.jpeg",1.194,"2025-02-26T20:01:15.939459Z"
138,"1","","2025-02-26T20:01:17.841296Z",138,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0018.jpeg",1.627,"2025-02-26T20:01:17.841322Z"
139,"1","click","2025-02-26T20:01:22.389506Z",139,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0019.jpeg",4.273,"2025-02-26T20:01:22.389532Z"
140,"1","","2025-02-26T20:01:27.897746Z",140,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214250_436-0020.jpeg",5.23,"2025-02-26T20:01:27.897771Z"
141,"1","click","2025-02-26T20:01:29.430141Z",141,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0001.jpeg",1.276,"2025-02-26T20:01:29.430164Z"
142,"1","","2025-02-26T20:01:30.877627Z",142,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0002.jpeg",1.179,"2025-02-26T20:01:30.877650Z"
143,"1","click","2025-02-26T20:01:32.575011Z",143,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0003.jpeg",1.44,"2025-02-26T20:01:32.575033Z"
144,"1","","2025-02-26T20:01:33.846419Z",144,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0004.jpeg",0.998,"2025-02-26T20:01:33.846451Z"
145,"1","","2025-02-26T20:01:35.046668Z",145,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0005.jpeg",0.93,"2025-02-26T20:01:35.046689Z"
146,"1","","2025-02-26T20:01:36.029202Z",146,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0006.jpeg",0.7,"2025-02-26T20:01:36.029225Z"
147,"1","click","2025-02-26T20:01:37.781204Z",147,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0007.jpeg",1.476,"2025-02-26T20:01:37.781225Z"
148,"1","","2025-02-26T20:01:39.311350Z",148,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0008.jpeg",1.25,"2025-02-26T20:01:39.311372Z"
149,"1","","2025-02-26T20:01:40.390306Z",149,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0009.jpeg",0.816,"2025-02-26T20:01:40.390328Z"
150,"1","click","2025-02-26T20:01:43.367863Z",150,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0010.jpeg",2.703,"2025-02-26T20:01:43.367884Z"
151,"1","","2025-02-26T20:01:44.549871Z",151,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0011.jpeg",0.921,"2025-02-26T20:01:44.549895Z"
152,"1","click","2025-02-26T20:01:46.363374Z",152,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0012.jpeg",1.529,"2025-02-26T20:01:46.363396Z"
153,"1","","2025-02-26T20:01:47.573359Z",153,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0013.jpeg",0.939,"2025-02-26T20:01:47.573380Z"
154,"1","click","2025-02-26T20:01:52.989182Z",154,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0014.jpeg",5.138,"2025-02-26T20:01:52.989206Z"
155,"1","","2025-02-26T20:01:54.221951Z",155,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0015.jpeg",0.958,"2025-02-26T20:01:54.221980Z"
156,"1","click","2025-02-26T20:01:56.049748Z",156,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0016.jpeg",1.461,"2025-02-26T20:01:56.049770Z"
157,"1","","2025-02-26T20:01:57.437327Z",157,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0017.jpeg",1.108,"2025-02-26T20:01:57.437352Z"
158,"1","click","2025-02-26T20:01:59.440934Z",158,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0018.jpeg",1.734,"2025-02-26T20:01:59.440958Z"
159,"1","","2025-02-26T20:02:01.049879Z",159,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0019.jpeg",1.174,"2025-02-26T20:02:01.049899Z"
160,"1","","2025-02-26T20:02:02.243220Z",160,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214350_436-0020.jpeg",0.922,"2025-02-26T20:02:02.243246Z"
161,"1","click","2025-02-26T20:02:04.963189Z",161,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0001.jpeg",2.438,"2025-02-26T20:02:04.963213Z"
162,"1","","2025-02-26T20:02:06.159284Z",162,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0002.jpeg",0.92,"2025-02-26T20:02:06.159309Z"
163,"1","click","2025-02-26T20:02:07.626019Z",163,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0003.jpeg",1.201,"2025-02-26T20:02:07.626039Z"
164,"1","","2025-02-26T20:02:09.021527Z",164,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0004.jpeg",1.129,"2025-02-26T20:02:09.021548Z"
165,"1","click","2025-02-26T20:02:10.864741Z",165,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0005.jpeg",1.571,"2025-02-26T20:02:10.864761Z"
166,"1","","2025-02-26T20:02:12.163844Z",166,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0006.jpeg",1.022,"2025-02-26T20:02:12.163869Z"
167,"1","click","2025-02-26T20:02:13.730097Z",167,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0007.jpeg",1.293,"2025-02-26T20:02:13.730118Z"
168,"1","","2025-02-26T20:02:14.949008Z",168,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0008.jpeg",0.951,"2025-02-26T20:02:14.949031Z"
169,"1","click","2025-02-26T20:02:16.367099Z",169,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0009.jpeg",1.146,"2025-02-26T20:02:16.367120Z"
170,"1","","2025-02-26T20:02:17.538281Z",170,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0010.jpeg",0.898,"2025-02-26T20:02:17.538308Z"
171,"1","","2025-02-26T20:02:18.479854Z",171,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0011.jpeg",0.664,"2025-02-26T20:02:18.479880Z"
172,"1","click","2025-02-26T20:02:20.113682Z",172,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0012.jpeg",1.374,"2025-02-26T20:02:20.113702Z"
173,"1","","2025-02-26T20:02:21.540572Z",173,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0013.jpeg",1.143,"2025-02-26T20:02:21.540608Z"
174,"1","click","2025-02-26T20:02:23.437393Z",174,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0014.jpeg",1.623,"2025-02-26T20:02:23.437416Z"
175,"1","","2025-02-26T20:02:27.487449Z",175,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0015.jpeg",3.783,"2025-02-26T20:02:27.487473Z"
176,"1","click","2025-02-26T20:02:29.157804Z",176,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0016.jpeg",1.391,"2025-02-26T20:02:29.157825Z"
177,"1","","2025-02-26T20:02:31.108009Z",177,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0017.jpeg",1.653,"2025-02-26T20:02:31.108032Z"
178,"1","click","2025-02-26T20:02:32.863927Z",178,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0018.jpeg",1.485,"2025-02-26T20:02:32.863949Z"
179,"1","","2025-02-26T20:02:34.673758Z",179,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0019.jpeg",1.531,"2025-02-26T20:02:34.673779Z"
180,"1","","2025-02-26T20:02:37.018001Z",180,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214450_436-0020.jpeg",2.056,"2025-02-26T20:02:37.018026Z"
181,"1","","2025-02-26T20:02:38.282502Z",181,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0001.jpeg",0.997,"2025-02-26T20:02:38.282525Z"
182,"1","","2025-02-26T20:02:40.280465Z",182,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0002.jpeg",1.7,"2025-02-26T20:02:40.280487Z"
183,"1","click","2025-02-26T20:02:42.063518Z",183,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0003.jpeg",1.514,"2025-02-26T20:02:42.063539Z"
184,"1","","2025-02-26T20:02:43.927692Z",184,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0004.jpeg",1.589,"2025-02-26T20:02:43.927723Z"
185,"1","click","2025-02-26T20:02:45.721001Z",185,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0005.jpeg",1.516,"2025-02-26T20:02:45.721021Z"
186,"1","","2025-02-26T20:02:47.156402Z",186,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0006.jpeg",1.156,"2025-02-26T20:02:47.156424Z"
187,"1","click","2025-02-26T20:02:50.166030Z",187,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0007.jpeg",2.737,"2025-02-26T20:02:50.166050Z"
188,"1","","2025-02-26T20:02:52.036330Z",188,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0008.jpeg",1.58,"2025-02-26T20:02:52.036352Z"
189,"1","click","2025-02-26T20:02:53.900414Z",189,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0009.jpeg",1.591,"2025-02-26T20:02:53.900436Z"
190,"1","","2025-02-26T20:02:55.479520Z",190,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0010.jpeg",1.296,"2025-02-26T20:02:55.479542Z"
191,"1","","2025-02-26T20:02:56.704197Z",191,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0011.jpeg",0.955,"2025-02-26T20:02:56.704221Z"
192,"1","click","2025-02-26T20:02:58.760335Z",192,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0012.jpeg",1.776,"2025-02-26T20:02:58.760360Z"
193,"1","","2025-02-26T20:02:59.982688Z",193,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0013.jpeg",0.95,"2025-02-26T20:02:59.982711Z"
194,"1","click","2025-02-26T20:03:01.504128Z",194,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0014.jpeg",1.244,"2025-02-26T20:03:01.504149Z"
195,"1","","2025-02-26T20:03:02.753245Z",195,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0015.jpeg",0.96,"2025-02-26T20:03:02.753269Z"
196,"1","","2025-02-26T20:03:05.150544Z",196,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0016.jpeg",2.101,"2025-02-26T20:03:05.150567Z"
197,"1","","2025-02-26T20:03:06.315431Z",197,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0017.jpeg",0.881,"2025-02-26T20:03:06.315457Z"
198,"1","click","2025-02-26T20:03:08.808057Z",198,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0018.jpeg",2.225,"2025-02-26T20:03:08.808080Z"
199,"1","","2025-02-26T20:03:09.967904Z",199,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0019.jpeg",0.88,"2025-02-26T20:03:09.967929Z"
200,"1","click","2025-02-26T20:03:12.325932Z",200,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214550_436-0020.jpeg",2.066,"2025-02-26T20:03:12.325956Z"
201,"1","","2025-02-26T20:03:17.609441Z",201,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0001.jpeg",4.993,"2025-02-26T20:03:17.609463Z"
202,"1","","2025-02-26T20:03:19.049238Z",202,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0002.jpeg",1.159,"2025-02-26T20:03:19.049261Z"
203,"1","click","2025-02-26T20:03:22.150399Z",203,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0003.jpeg",2.819,"2025-02-26T20:03:22.150425Z"
204,"1","","2025-02-26T20:03:23.465339Z",204,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0004.jpeg",1.026,"2025-02-26T20:03:23.465364Z"
205,"1","click","2025-02-26T20:03:25.703588Z",205,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0005.jpeg",1.955,"2025-02-26T20:03:25.703610Z"
206,"1","","2025-02-26T20:03:27.075665Z",206,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0006.jpeg",1.079,"2025-02-26T20:03:27.075689Z"
207,"1","click","2025-02-26T20:03:28.748409Z",207,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0007.jpeg",1.392,"2025-02-26T20:03:28.748430Z"
208,"1","","2025-02-26T20:03:29.888398Z",208,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0008.jpeg",0.855,"2025-02-26T20:03:29.888422Z"
209,"1","click","2025-02-26T20:03:31.834973Z",209,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0009.jpeg",1.649,"2025-02-26T20:03:31.834997Z"
210,"1","whistle","2025-02-26T20:03:35.280985Z",210,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0010.jpeg",3.158,"2025-02-26T20:03:35.281010Z"
211,"1","click","2025-02-26T20:03:38.273241Z",211,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0011.jpeg",2.662,"2025-02-26T20:03:38.273264Z"
212,"1","","2025-02-26T20:04:07.453520Z",212,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0012.jpeg",28.871,"2025-02-26T20:04:07.453545Z"
213,"1","","2025-02-26T20:04:11.110635Z",213,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0013.jpeg",3.376,"2025-02-26T20:04:11.110660Z"
214,"1","click","2025-02-26T20:04:14.920357Z",214,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0014.jpeg",3.509,"2025-02-26T20:04:14.920381Z"
215,"1","","2025-02-26T20:04:17.508709Z",215,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0015.jpeg",2.294,"2025-02-26T20:04:17.508734Z"
216,"1","click","2025-02-26T20:04:20.685855Z",216,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0016.jpeg",2.877,"2025-02-26T20:04:20.685885Z"
217,"1","","2025-02-26T20:04:22.108100Z",217,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0017.jpeg",1.128,"2025-02-26T20:04:22.108124Z"
218,"1","click","2025-02-26T20:04:24.512257Z",218,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0018.jpeg",2.104,"2025-02-26T20:04:24.512282Z"
219,"1","","2025-02-26T20:04:25.932674Z",219,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0019.jpeg",1.125,"2025-02-26T20:04:25.932699Z"
220,"1","click","2025-02-26T20:04:28.247618Z",220,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214650_436-0020.jpeg",2.018,"2025-02-26T20:04:28.247642Z"
221,"1","","2025-02-26T20:04:29.505703Z",221,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214750_436-0001.jpeg",0.958,"2025-02-26T20:04:29.505727Z"
222,"1","click","2025-02-26T20:04:33.424992Z",222,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214750_436-0002.jpeg",3.624,"2025-02-26T20:04:33.425017Z"
223,"1","","2025-02-26T20:04:35.013509Z",223,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214750_436-0003.jpeg",1.294,"2025-02-26T20:04:35.013531Z"
224,"1","","2025-02-26T20:04:36.493784Z",224,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214750_436-0004.jpeg",1.187,"2025-02-26T20:04:36.493809Z"
225,"1","click","2025-02-26T20:04:38.746655Z",225,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_214750_436-0005.jpeg",1.955,"2025-02-26T20:04:38.746679Z"
